Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AgeWhenStarted,AvgYearsPerCompany,StabilityInRole,LoyaltyToManager,CompanyLoyalty,PromotionFrequency,AvgTrainingPerYear,IncomePerKm,AvgMonthlyIncomePerYear,AgeGroup
59,0.0,Non-Travel,1420,Human Resources,2,4,Human Resources,3,Female,32,2,5,Manager,4,Married,18844,21922,9,No,21,4,4,1,30,3,3,3,2,2,2,29,3.3333333333333335,0.6666666666666666,0.6666666666666666,0.1,1.0,1.0,710.0,6281.333333333333,51-65
28,1.0,Travel_Rarely,654,Research & Development,1,2,Life Sciences,1,Female,67,1,1,Research Scientist,2,Single,2216,3872,7,Yes,13,3,4,0,10,4,3,7,7,3,7,18,1.4285714285714286,1.0,1.0,0.7,1.75,0.5714285714285714,654.0,316.57142857142856,26-30
50,1.0,Travel_Frequently,959,Sales,1,4,Other,4,Male,81,3,2,Sales Executive,3,Single,4728,17251,3,Yes,14,3,4,0,5,4,3,0,0,0,0,45,1.6666666666666667,,,0.0,0.0,6.0,959.0,18711.0,41-50
30,0.0,Travel_Rarely,946,Research & Development,2,3,Medical,3,Female,52,2,2,Manufacturing Director,4,Single,6877,20234,5,Yes,24,4,2,0,12,4,2,0,0,0,0,18,2.4,,,0.0,0.0,6.0,473.0,18711.0,26-30
30,0.0,Travel_Rarely,125,Research & Development,9,2,Medical,4,Male,83,2,1,Laboratory Technician,3,Single,2206,16117,1,No,13,3,1,0,10,5,3,10,0,1,8,20,10.0,0.0,0.8,1.0,5.0,0.5,13.88888888888889,220.6,26-30
21,0.0,Non-Travel,895,Sales,9,2,Medical,1,Male,39,3,1,Sales Representative,4,Single,2610,2851,1,No,24,4,3,0,3,3,2,3,2,2,2,18,3.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,99.44444444444444,870.0,15-25
35,1.0,Travel_Rarely,622,Research & Development,14,4,Other,3,Male,39,2,1,Laboratory Technician,2,Divorced,3743,10074,1,Yes,24,4,4,1,5,2,1,4,2,0,2,30,5.0,0.5,0.5,0.8,4.0,0.5,44.42857142857143,935.75,31-35
40,0.0,Travel_Rarely,1171,Research & Development,10,4,Life Sciences,4,Female,46,4,1,Laboratory Technician,3,Married,2213,22495,3,Yes,13,3,3,1,10,3,3,7,7,1,7,30,3.3333333333333335,1.0,1.0,0.7,3.5,0.42857142857142855,117.1,316.14285714285717,36-40
56,0.0,Travel_Rarely,832,Research & Development,9,3,Medical,3,Male,81,3,4,Healthcare Representative,4,Married,11103,20420,7,No,11,3,3,0,30,1,2,10,7,1,1,26,4.285714285714286,0.7,0.1,0.3333333333333333,5.0,0.1,92.44444444444444,1110.3,51-65
46,0.0,Travel_Rarely,1450,Research & Development,15,2,Life Sciences,4,Male,52,3,5,Research Director,2,Married,19081,10849,5,No,11,3,1,1,25,2,3,4,2,0,3,21,5.0,0.5,0.75,0.16,4.0,0.5,96.66666666666667,4770.25,41-50
40,0.0,Travel_Rarely,905,Research & Development,19,2,Medical,3,Male,99,3,2,Laboratory Technician,4,Married,2741,16523,8,Yes,15,3,3,1,15,2,4,7,2,3,7,25,1.875,0.2857142857142857,1.0,0.4666666666666667,1.75,0.2857142857142857,47.63157894736842,391.57142857142856,36-40
46,0.0,Travel_Rarely,945,Human Resources,5,2,Medical,2,Male,80,3,2,Human Resources,2,Divorced,5021,10425,8,Yes,22,4,4,1,16,2,3,4,2,0,2,30,2.0,0.5,0.5,0.25,4.0,0.5,189.0,1255.25,41-50
35,0.0,Travel_Rarely,776,Sales,1,4,Marketing,3,Male,32,2,2,Sales Executive,1,Single,4312,23016,0,No,14,3,2,0,16,2,3,15,13,2,8,19,40.0,0.8666666666666667,0.5333333333333333,0.9375,5.0,0.13333333333333333,776.0,287.46666666666664,31-35
40,0.0,Travel_Frequently,593,Research & Development,9,4,Medical,2,Female,88,3,3,Research Director,3,Single,13499,13782,9,No,17,3,3,0,20,3,2,18,7,2,13,20,2.2222222222222223,0.3888888888888889,0.7222222222222222,0.9,6.0,0.16666666666666666,65.88888888888889,749.9444444444445,36-40
36,0.0,Non-Travel,427,Research & Development,8,3,Life Sciences,1,Female,63,4,3,Research Director,1,Married,11713,20335,9,No,14,3,1,1,10,2,3,8,7,0,5,26,1.1111111111111112,0.875,0.625,0.8,8.0,0.25,53.375,1464.125,36-40
43,0.0,Travel_Rarely,930,Research & Development,6,3,Medical,1,Female,73,2,2,Research Scientist,3,Single,4081,20003,1,Yes,14,3,1,0,20,3,1,20,7,1,8,23,20.0,0.35,0.4,1.0,10.0,0.15,155.0,204.05,41-50
31,0.0,Travel_Frequently,444,Sales,5,3,Marketing,4,Female,84,3,1,Sales Representative,2,Divorced,2789,3909,1,No,11,3,3,1,2,5,2,2,2,2,2,29,2.0,1.0,1.0,1.0,0.6666666666666666,2.5,88.8,1394.5,31-35
36,0.0,Travel_Rarely,1041,Human Resources,13,3,Human Resources,3,Male,36,3,1,Human Resources,2,Married,2143,25527,4,No,13,3,2,1,8,2,3,5,2,0,4,28,2.0,0.4,0.8,0.625,5.0,0.4,80.07692307692308,428.6,36-40
36,0.0,Travel_Rarely,363,Research & Development,1,3,Technical Degree,3,Female,77,1,3,Manufacturing Director,1,Divorced,10252,4235,2,Yes,21,4,3,1,17,2,3,7,7,7,7,19,8.5,1.0,1.0,0.4117647058823529,0.875,0.2857142857142857,363.0,1464.5714285714287,36-40
45,0.0,Travel_Rarely,954,Sales,2,2,Technical Degree,2,Male,46,1,2,Sales Representative,3,Single,6632,12388,0,No,13,3,1,0,9,3,3,8,7,3,1,36,40.0,0.875,0.125,0.8888888888888888,2.0,0.375,477.0,829.0,41-50
27,0.0,Non-Travel,1450,Research & Development,3,3,Medical,3,Male,79,2,1,Research Scientist,3,Divorced,2566,25326,1,Yes,15,3,4,1,1,2,2,1,1,0,1,26,1.0,1.0,1.0,1.0,1.0,2.0,483.3333333333333,2566.0,26-30
51,0.0,Travel_Rarely,684,Research & Development,6,3,Life Sciences,1,Male,51,3,5,Research Director,3,Single,19537,6462,7,No,13,3,3,0,23,5,3,20,18,15,15,28,3.2857142857142856,0.9,0.75,0.8695652173913043,1.25,0.25,114.0,976.85,51-65
53,0.0,Travel_Frequently,124,Sales,2,3,Marketing,3,Female,38,2,3,Sales Executive,2,Married,7525,23537,2,No,12,3,1,1,30,2,3,15,7,6,12,23,15.0,0.4666666666666667,0.8,0.5,2.142857142857143,0.13333333333333333,62.0,501.6666666666667,51-65
31,1.0,Travel_Frequently,534,Research & Development,20,3,Life Sciences,1,Male,66,3,3,Healthcare Representative,3,Married,9824,22908,3,No,12,3,1,0,12,2,3,1,0,0,0,19,4.0,0.0,0.0,0.08333333333333333,1.0,2.0,26.7,9824.0,31-35
35,0.0,Travel_Rarely,1343,Research & Development,27,1,Medical,3,Female,53,2,1,Research Scientist,1,Single,2559,17852,1,No,11,3,4,0,6,3,2,6,5,1,1,29,6.0,0.8333333333333334,0.16666666666666666,1.0,3.0,0.5,49.74074074074074,426.5,31-35
27,0.0,Travel_Rarely,1377,Research & Development,11,1,Life Sciences,2,Male,91,3,1,Laboratory Technician,1,Married,2099,7679,0,No,14,3,2,0,6,3,4,5,0,1,4,21,40.0,0.0,0.8,0.8333333333333334,2.5,0.6,125.18181818181819,419.8,26-30
27,0.0,Travel_Rarely,1469,Research & Development,1,2,Medical,4,Male,82,3,1,Laboratory Technician,2,Divorced,3816,17881,1,No,11,3,2,1,5,2,3,5,2,0,4,22,5.0,0.4,0.8,1.0,5.0,0.4,1469.0,763.2,26-30
34,0.0,Travel_Rarely,470,Research & Development,2,4,Life Sciences,4,Male,84,2,2,Manufacturing Director,1,Married,5957,23687,6,No,13,3,2,1,13,3,3,11,9,5,9,21,2.1666666666666665,0.8181818181818182,0.8181818181818182,0.8461538461538461,1.8333333333333333,0.2727272727272727,235.0,541.5454545454545,31-35
24,0.0,Travel_Rarely,1353,Sales,3,2,Other,1,Female,33,3,2,Sales Executive,3,Married,4999,17519,0,No,21,4,1,1,4,2,2,3,2,0,2,20,40.0,0.6666666666666666,0.6666666666666666,0.75,3.0,0.6666666666666666,451.0,1666.3333333333333,15-25
38,0.0,Travel_Frequently,693,Research & Development,7,3,Life Sciences,4,Male,57,4,1,Research Scientist,3,Divorced,2610,15748,1,No,11,3,4,3,4,2,3,4,2,0,3,34,4.0,0.5,0.75,1.0,4.0,0.5,99.0,652.5,36-40
41,0.0,Non-Travel,256,Sales,10,2,Medical,3,Male,40,1,2,Sales Executive,2,Single,6151,22074,1,No,13,3,1,0,19,4,3,19,2,11,9,22,19.0,0.10526315789473684,0.47368421052631576,1.0,1.5833333333333333,0.21052631578947367,25.6,323.7368421052632,41-50
46,0.0,Travel_Rarely,488,Sales,2,3,Technical Degree,3,Female,75,1,4,Manager,2,Married,16872,14977,3,Yes,12,3,2,1,28,2,2,7,7,7,7,18,9.333333333333334,1.0,1.0,0.25,0.875,0.2857142857142857,244.0,2410.285714285714,41-50
30,0.0,Travel_Rarely,1082,Sales,12,3,Technical Degree,2,Female,83,3,2,Sales Executive,3,Single,6577,19558,0,No,11,3,2,0,6,6,3,5,4,4,4,24,40.0,0.8,0.8,0.8333333333333334,1.0,1.2,90.16666666666667,1315.4,26-30
46,0.0,Travel_Rarely,430,Research & Development,1,4,Medical,4,Male,40,3,5,Research Director,4,Divorced,19627,21445,9,No,17,3,4,2,23,0,3,2,2,2,2,23,2.5555555555555554,1.0,1.0,0.08695652173913043,0.6666666666666666,0.0,430.0,9813.5,41-50
27,0.0,Travel_Rarely,975,Research & Development,7,3,Medical,4,Female,55,2,2,Healthcare Representative,1,Single,6811,23398,8,No,19,3,1,0,9,2,1,7,6,0,7,18,1.125,0.8571428571428571,1.0,0.7777777777777778,7.0,0.2857142857142857,139.28571428571428,973.0,26-30
32,0.0,Travel_Frequently,1316,Research & Development,2,2,Life Sciences,4,Female,38,3,2,Research Scientist,3,Single,4998,2338,4,Yes,14,3,4,0,10,2,3,8,7,0,7,22,2.5,0.875,0.875,0.8,8.0,0.25,658.0,624.75,31-35
41,0.0,Travel_Rarely,896,Sales,6,3,Life Sciences,4,Female,75,3,3,Manager,4,Single,13591,14674,3,Yes,18,3,3,0,16,3,3,1,0,0,0,25,5.333333333333333,0.0,0.0,0.0625,1.0,3.0,149.33333333333334,13591.0,41-50
21,1.0,Travel_Frequently,756,Sales,1,1,Technical Degree,1,Female,99,2,1,Sales Representative,2,Single,2174,9150,1,Yes,11,3,3,0,3,3,3,3,2,1,2,18,3.0,0.6666666666666666,0.6666666666666666,1.0,1.5,1.0,756.0,724.6666666666666,15-25
34,0.0,Travel_Frequently,560,Research & Development,1,4,Other,4,Male,91,3,1,Research Scientist,1,Divorced,2996,20284,5,No,14,3,3,2,10,2,3,4,3,1,3,24,2.0,0.75,0.75,0.4,2.0,0.5,560.0,749.0,31-35
36,0.0,Travel_Frequently,566,Research & Development,18,4,Life Sciences,3,Male,81,4,1,Laboratory Technician,4,Married,3688,7122,4,No,18,3,4,2,4,2,3,1,0,0,0,32,1.0,0.0,0.0,0.25,1.0,2.0,31.444444444444443,3688.0,36-40
34,0.0,Travel_Frequently,303,Sales,2,4,Marketing,3,Female,75,3,1,Sales Representative,3,Married,2231,11314,6,No,18,3,4,1,6,3,3,4,3,1,2,28,1.0,0.75,0.5,0.6666666666666666,2.0,0.75,151.5,557.75,31-35
26,1.0,Travel_Rarely,1357,Research & Development,25,3,Life Sciences,1,Male,48,1,1,Laboratory Technician,3,Single,2293,10558,1,No,12,3,3,0,1,2,2,1,0,0,1,25,1.0,0.0,1.0,1.0,1.0,2.0,54.28,2293.0,26-30
48,0.0,Travel_Rarely,969,Research & Development,2,2,Technical Degree,4,Male,76,4,1,Laboratory Technician,2,Single,2559,16620,5,No,11,3,3,0,7,4,2,1,0,0,0,41,1.4,0.0,0.0,0.14285714285714285,1.0,4.0,484.5,2559.0,41-50
53,0.0,Travel_Rarely,1084,Research & Development,13,2,Medical,4,Female,57,4,2,Manufacturing Director,1,Divorced,4450,26250,1,No,11,3,3,2,5,3,3,4,2,1,3,48,5.0,0.5,0.75,0.8,2.0,0.75,83.38461538461539,1112.5,51-65
39,0.0,Travel_Rarely,1498,Sales,21,4,Life Sciences,1,Male,44,2,2,Sales Executive,4,Married,6120,3567,3,Yes,12,3,4,2,8,2,4,5,4,1,4,31,2.6666666666666665,0.8,0.8,0.625,2.5,0.4,71.33333333333333,1224.0,36-40
31,0.0,Travel_Rarely,326,Sales,8,2,Life Sciences,1,Male,31,3,3,Sales Executive,4,Divorced,10793,8386,1,No,18,3,1,1,13,5,3,13,7,9,9,18,13.0,0.5384615384615384,0.6923076923076923,1.0,1.3,0.38461538461538464,40.75,830.2307692307693,31-35
27,0.0,Travel_Frequently,793,Sales,2,1,Life Sciences,4,Male,43,1,2,Sales Executive,4,Single,5071,20392,3,No,20,4,2,0,8,3,3,6,2,0,0,19,2.6666666666666665,0.3333333333333333,0.0,0.75,6.0,0.5,396.5,845.1666666666666,26-30
45,0.0,Travel_Rarely,930,Sales,9,3,Marketing,4,Male,74,3,3,Sales Executive,1,Divorced,10761,19239,4,Yes,12,3,3,1,18,2,3,5,4,0,2,27,4.5,0.8,0.4,0.2777777777777778,5.0,0.4,103.33333333333333,2152.2,41-50
32,0.0,Travel_Frequently,1311,Research & Development,7,3,Life Sciences,2,Male,100,4,1,Laboratory Technician,2,Married,2794,26062,1,No,20,4,3,0,5,3,1,5,1,0,3,27,5.0,0.2,0.6,1.0,5.0,0.6,187.28571428571428,558.8,31-35
56,0.0,Travel_Rarely,1400,Research & Development,7,3,Life Sciences,4,Male,49,1,3,Manufacturing Director,4,Single,7260,21698,4,No,11,3,1,0,37,3,2,6,4,0,2,19,9.25,0.6666666666666666,0.3333333333333333,0.16216216216216217,6.0,0.5,200.0,1210.0,51-65
51,0.0,Travel_Rarely,1169,Research & Development,7,4,Medical,2,Male,34,2,2,Manufacturing Director,3,Married,6132,13983,2,No,17,3,3,0,10,2,3,1,0,0,0,41,5.0,0.0,0.0,0.1,1.0,2.0,167.0,6132.0,51-65
50,0.0,Travel_Rarely,691,Research & Development,2,3,Medical,3,Male,64,3,4,Research Director,3,Married,17639,6881,5,No,16,3,4,0,30,3,3,4,3,0,3,20,6.0,0.75,0.75,0.13333333333333333,4.0,0.75,345.5,4409.75,41-50
28,0.0,Travel_Rarely,950,Research & Development,3,3,Medical,4,Female,93,3,3,Manufacturing Director,2,Divorced,7655,8039,0,No,17,3,2,3,10,3,2,9,7,1,7,18,40.0,0.7777777777777778,0.7777777777777778,0.9,4.5,0.3333333333333333,316.6666666666667,850.5555555555555,26-30
33,1.0,Travel_Frequently,827,Research & Development,29,4,Medical,1,Female,54,2,2,Research Scientist,3,Single,4508,3129,1,No,22,4,2,0,14,4,3,13,7,3,8,19,14.0,0.5384615384615384,0.6153846153846154,0.9285714285714286,3.25,0.3076923076923077,28.517241379310345,346.7692307692308,31-35
29,1.0,Travel_Rarely,906,Research & Development,10,3,Life Sciences,4,Female,92,2,1,Research Scientist,1,Single,2404,11479,6,Yes,20,4,3,0,3,5,3,0,0,0,0,26,0.5,,,0.0,0.0,6.0,90.6,18711.0,26-30
41,0.0,Travel_Rarely,549,Research & Development,7,2,Medical,4,Female,42,3,2,Manufacturing Director,3,Single,5003,23371,6,No,14,3,2,0,8,6,3,2,2,2,1,33,1.3333333333333333,1.0,0.5,0.25,0.6666666666666666,3.0,78.42857142857143,2501.5,41-50
52,1.0,Travel_Rarely,723,Research & Development,8,4,Medical,3,Male,85,2,2,Research Scientist,2,Married,4941,17747,2,No,15,3,1,0,11,3,2,8,2,7,7,41,5.5,0.25,0.875,0.7272727272727273,1.0,0.375,90.375,617.625,51-65
22,1.0,Travel_Frequently,1256,Research & Development,3,4,Life Sciences,3,Male,48,2,1,Research Scientist,4,Married,2853,4223,0,Yes,11,3,2,1,1,5,3,0,0,0,0,21,40.0,,,0.0,0.0,6.0,418.6666666666667,18711.0,15-25
28,0.0,Travel_Rarely,1179,Research & Development,19,4,Medical,4,Male,78,2,1,Laboratory Technician,1,Married,3196,12449,1,No,12,3,3,3,6,2,3,6,5,3,3,22,6.0,0.8333333333333334,0.5,1.0,1.5,0.3333333333333333,62.05263157894737,532.6666666666666,26-30
27,0.0,Travel_Rarely,1115,Research & Development,3,4,Medical,1,Male,54,2,1,Research Scientist,4,Single,2045,15174,0,No,13,3,4,0,5,0,3,4,2,1,1,22,40.0,0.5,0.25,0.8,2.0,0.0,371.6666666666667,511.25,26-30
47,0.0,Travel_Frequently,1309,Sales,4,1,Medical,2,Male,99,3,2,Sales Representative,3,Single,2976,25751,3,No,19,3,1,0,5,3,3,0,0,0,0,42,1.6666666666666667,,,0.0,0.0,6.0,327.25,18711.0,41-50
44,0.0,Non-Travel,489,Research & Development,23,3,Medical,2,Male,67,3,2,Laboratory Technician,2,Married,2042,25043,4,No,12,3,3,1,17,3,4,3,2,1,2,27,4.25,0.6666666666666666,0.6666666666666666,0.17647058823529413,1.5,1.0,21.26086956521739,680.6666666666666,41-50
33,0.0,Travel_Rarely,931,Research & Development,14,3,Medical,4,Female,72,3,1,Research Scientist,2,Married,2756,4673,1,No,13,3,4,1,8,5,3,8,7,1,6,25,8.0,0.875,0.75,1.0,4.0,0.625,66.5,344.5,31-35
35,0.0,Travel_Rarely,819,Research & Development,2,3,Life Sciences,3,Male,44,2,3,Manufacturing Director,2,Divorced,10274,19588,2,No,18,3,2,1,15,2,4,7,7,6,4,20,7.5,1.0,0.5714285714285714,0.4666666666666667,1.0,0.2857142857142857,409.5,1467.7142857142858,31-35
45,0.0,Travel_Rarely,193,Research & Development,6,4,Other,4,Male,52,3,3,Research Director,1,Married,13245,15067,4,Yes,14,3,2,0,17,3,4,0,0,0,0,28,4.25,,,0.0,0.0,6.0,32.166666666666664,18711.0,41-50
35,0.0,Travel_Rarely,583,Research & Development,25,4,Medical,3,Female,57,3,3,Healthcare Representative,3,Divorced,10388,6975,1,Yes,11,3,3,1,16,3,2,16,10,10,1,19,16.0,0.625,0.0625,1.0,1.4545454545454546,0.1875,23.32,649.25,31-35
34,0.0,Travel_Rarely,1354,Research & Development,5,3,Medical,3,Female,45,2,3,Manager,1,Single,11631,5615,2,No,12,3,4,0,14,6,3,11,10,5,8,20,7.0,0.9090909090909091,0.7272727272727273,0.7857142857142857,1.8333333333333333,0.5454545454545454,270.8,1057.3636363636363,31-35
24,0.0,Travel_Rarely,1476,Sales,4,1,Medical,4,Female,42,3,2,Sales Executive,3,Married,4162,15211,1,Yes,12,3,3,2,5,3,3,5,4,0,3,19,5.0,0.8,0.6,1.0,5.0,0.6,369.0,832.4,15-25
26,1.0,Travel_Rarely,950,Sales,4,4,Marketing,4,Male,48,2,2,Sales Executive,4,Single,5828,8450,1,Yes,12,3,2,0,8,0,3,8,7,7,4,18,8.0,0.875,0.5,1.0,1.0,0.0,237.5,728.5,26-30
32,0.0,Travel_Rarely,499,Sales,2,1,Marketing,3,Male,36,3,2,Sales Executive,2,Married,4078,20497,0,Yes,13,3,1,3,4,3,2,3,2,1,2,28,40.0,0.6666666666666666,0.6666666666666666,0.75,1.5,1.0,249.5,1359.3333333333333,31-35
43,0.0,Travel_Rarely,1273,Research & Development,2,2,Medical,4,Female,72,4,1,Research Scientist,3,Divorced,2645,21923,1,No,12,3,4,2,6,3,2,5,3,1,4,37,6.0,0.6,0.8,0.8333333333333334,2.5,0.6,636.5,529.0,41-50
34,0.0,Travel_Rarely,1346,Research & Development,19,2,Medical,2,Male,93,3,1,Laboratory Technician,4,Divorced,2661,8758,0,No,11,3,3,1,3,2,3,2,2,1,2,31,40.0,1.0,1.0,0.6666666666666666,1.0,1.0,70.84210526315789,1330.5,31-35
37,0.0,Travel_Rarely,124,Research & Development,3,3,Other,4,Female,35,3,2,Healthcare Representative,2,Single,4107,13848,3,No,15,3,1,0,8,3,2,4,3,0,1,29,2.6666666666666665,0.75,0.25,0.5,4.0,0.75,41.333333333333336,1026.75,36-40
32,0.0,Travel_Rarely,859,Research & Development,4,3,Life Sciences,3,Female,98,2,2,Manufacturing Director,3,Married,6162,19124,1,No,12,3,3,1,14,3,3,14,13,6,8,18,14.0,0.9285714285714286,0.5714285714285714,1.0,2.0,0.21428571428571427,214.75,440.14285714285717,31-35
31,0.0,Travel_Rarely,106,Human Resources,2,3,Human Resources,1,Male,62,2,2,Human Resources,1,Married,6410,17822,3,No,12,3,4,0,9,1,3,2,2,1,0,22,3.0,1.0,0.0,0.2222222222222222,1.0,0.5,53.0,3205.0,31-35
25,0.0,Non-Travel,675,Research & Development,5,2,Life Sciences,2,Male,85,4,2,Healthcare Representative,1,Divorced,4000,18384,1,No,12,3,4,2,6,2,3,6,3,1,5,19,6.0,0.5,0.8333333333333334,1.0,3.0,0.3333333333333333,135.0,666.6666666666666,15-25
30,0.0,Travel_Rarely,1334,Sales,4,2,Medical,3,Female,63,2,2,Sales Executive,2,Divorced,5209,19760,1,Yes,12,3,2,3,11,4,2,11,8,2,7,19,11.0,0.7272727272727273,0.6363636363636364,1.0,3.6666666666666665,0.36363636363636365,333.5,473.54545454545456,26-30
28,1.0,Travel_Frequently,1009,Research & Development,1,3,Medical,1,Male,45,2,1,Laboratory Technician,2,Divorced,2596,7160,1,No,15,3,1,2,1,2,3,1,0,0,0,27,1.0,0.0,0.0,1.0,1.0,2.0,1009.0,2596.0,26-30
35,0.0,Travel_Rarely,672,Research & Development,25,3,Technical Degree,4,Male,78,2,3,Manufacturing Director,2,Married,10903,9129,3,No,16,3,1,0,16,2,3,13,10,4,8,19,5.333333333333333,0.7692307692307693,0.6153846153846154,0.8125,2.6,0.15384615384615385,26.88,838.6923076923077,31-35
33,0.0,Travel_Rarely,654,Research & Development,5,3,Life Sciences,4,Male,34,2,3,Healthcare Representative,4,Divorced,7119,21214,4,No,15,3,3,1,9,2,3,3,2,1,2,24,2.25,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.5,0.6666666666666666,130.8,2373.0,31-35
30,0.0,Travel_Rarely,570,Sales,5,3,Marketing,4,Female,30,2,2,Sales Executive,3,Divorced,6118,5431,1,No,13,3,3,3,10,2,3,10,9,1,2,20,10.0,0.9,0.2,1.0,5.0,0.2,114.0,611.8,26-30
24,0.0,Non-Travel,1092,Research & Development,9,3,Life Sciences,3,Male,60,2,1,Laboratory Technician,2,Divorced,2694,26551,1,No,11,3,3,3,1,4,3,1,0,0,0,23,1.0,0.0,0.0,1.0,1.0,4.0,121.33333333333333,2694.0,15-25
45,0.0,Non-Travel,805,Research & Development,4,2,Life Sciences,3,Male,57,3,2,Laboratory Technician,2,Married,4447,23163,1,No,12,3,2,0,9,5,2,9,7,0,8,36,9.0,0.7777777777777778,0.8888888888888888,1.0,9.0,0.5555555555555556,201.25,494.1111111111111,41-50
25,0.0,Travel_Rarely,959,Sales,28,3,Life Sciences,1,Male,41,2,2,Sales Executive,3,Married,8639,24835,2,No,18,3,4,0,6,3,3,2,2,2,2,19,3.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.5,34.25,4319.5,15-25
35,0.0,Travel_Rarely,1214,Research & Development,1,3,Medical,2,Male,30,2,1,Research Scientist,3,Single,2859,26278,1,No,18,3,1,0,6,3,3,6,4,0,4,29,6.0,0.6666666666666666,0.6666666666666666,1.0,6.0,0.5,1214.0,476.5,31-35
48,0.0,Travel_Rarely,1469,Research & Development,20,4,Medical,4,Male,51,3,1,Research Scientist,3,Married,2259,5543,4,No,17,3,1,2,13,2,2,0,0,0,0,35,3.25,,,0.0,0.0,6.0,73.45,18711.0,41-50
53,0.0,Travel_Rarely,1282,Research & Development,5,3,Other,3,Female,58,3,5,Manager,3,Divorced,19094,10735,4,No,11,3,4,1,26,3,2,14,13,4,8,27,6.5,0.9285714285714286,0.5714285714285714,0.5384615384615384,2.8,0.21428571428571427,256.4,1363.857142857143,51-65
31,0.0,Travel_Rarely,154,Sales,7,4,Life Sciences,2,Male,41,2,1,Sales Representative,3,Married,2329,11737,3,No,15,3,2,0,13,2,4,7,7,5,2,18,4.333333333333333,1.0,0.2857142857142857,0.5384615384615384,1.1666666666666667,0.2857142857142857,22.0,332.7142857142857,31-35
58,0.0,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1,Male,88,3,1,Research Scientist,3,Divorced,2372,26076,1,No,12,3,4,2,2,3,3,2,2,2,2,56,2.0,1.0,1.0,1.0,0.6666666666666666,1.5,36.869565217391305,1186.0,51-65
31,1.0,Travel_Frequently,703,Sales,2,3,Life Sciences,3,Female,90,2,1,Sales Representative,4,Single,2785,11882,7,No,14,3,3,0,3,3,4,1,0,0,0,28,0.42857142857142855,0.0,0.0,0.3333333333333333,1.0,3.0,351.5,2785.0,31-35
39,0.0,Travel_Rarely,903,Sales,2,5,Life Sciences,1,Male,41,4,3,Sales Executive,3,Single,7880,2560,0,No,18,3,4,0,9,3,3,8,7,0,7,30,40.0,0.875,0.875,0.8888888888888888,8.0,0.375,451.5,985.0,36-40
51,0.0,Travel_Rarely,1469,Research & Development,8,4,Life Sciences,2,Male,81,2,3,Research Director,2,Married,12490,15736,5,No,16,3,4,2,16,5,1,10,9,4,7,35,3.2,0.9,0.7,0.625,2.0,0.5,183.625,1249.0,51-65
41,0.0,Travel_Frequently,1018,Sales,1,3,Marketing,3,Female,66,3,2,Sales Executive,1,Divorced,4103,4297,0,No,17,3,4,1,10,2,3,9,3,1,7,31,40.0,0.3333333333333333,0.7777777777777778,0.9,4.5,0.2222222222222222,1018.0,455.8888888888889,41-50
29,0.0,Travel_Frequently,490,Research & Development,10,3,Life Sciences,4,Female,61,3,1,Research Scientist,2,Divorced,3291,17940,0,No,14,3,4,2,8,2,2,7,5,1,1,21,40.0,0.7142857142857143,0.14285714285714285,0.875,3.5,0.2857142857142857,49.0,470.14285714285717,26-30
58,1.0,Travel_Frequently,781,Research & Development,2,1,Life Sciences,4,Male,57,2,1,Laboratory Technician,4,Divorced,2380,13384,9,Yes,14,3,4,1,3,3,2,1,0,0,0,55,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,3.0,390.5,2380.0,51-65
49,0.0,Travel_Frequently,279,Research & Development,8,1,Life Sciences,3,Male,61,2,2,Research Scientist,2,Married,5130,24907,1,No,23,4,4,1,10,3,3,10,7,1,7,39,10.0,0.7,0.7,1.0,5.0,0.3,34.875,513.0,41-50
51,0.0,Travel_Rarely,833,Research & Development,1,3,Life Sciences,3,Male,96,3,1,Research Scientist,4,Married,2723,23231,1,No,11,3,2,0,1,0,2,1,0,0,0,50,1.0,0.0,0.0,1.0,1.0,0.0,833.0,2723.0,51-65
24,0.0,Travel_Rarely,823,Research & Development,17,2,Other,4,Male,94,2,1,Laboratory Technician,2,Married,2127,9100,1,No,21,4,4,1,1,2,3,1,0,0,0,23,1.0,0.0,0.0,1.0,1.0,2.0,48.411764705882355,2127.0,15-25
39,1.0,Travel_Rarely,360,Research & Development,23,3,Medical,3,Male,93,3,1,Research Scientist,1,Single,3904,22154,0,No,13,3,1,0,6,2,3,5,2,0,3,33,40.0,0.4,0.6,0.8333333333333334,5.0,0.4,15.652173913043478,780.8,36-40
